Store Name,Category,Visitor Review Counts,Blog Review Counts,Address,Rating,Review Texts
노란상소갈비 강남직영점,소고기구이,1006,467,서울 강남구 테헤란로8길 11-7 1층,4.41,"""음식이 맛있어요""; ""고기 질이 좋아요""; ""가성비가 좋아요""; ""친절해요""; ""매장이 넓어요"""
흑돼지대통령 칼국수대통령,돼지고기구이,1383,674,서울 강남구 테헤란로4길 35 2층,N/A,"""음식이 맛있어요""; ""친절해요""; ""매장이 넓어요""; ""매장이 청결해요""; ""단체모임 하기 좋아요"""
서울깍두기 강남역삼점,"곰탕,설렁탕",824,268,서울 강남구 역삼로7길 17 1층 103호,N/A,"""음식이 맛있어요""; ""재료가 신선해요""; ""매장이 넓어요""; ""인테리어가 멋져요""; ""친절해요"""
통돼지네 강남점,돼지고기구이,407,272,서울 강남구 역삼로3길 17-5 1층,4.31,"""음식이 맛있어요""; ""친절해요""; ""가성비가 좋아요""; ""재료가 신선해요""; ""고기 질이 좋아요"""
성씨네삼장집 강남역점,돼지고기구이,128,272,서울 강남구 테헤란로1길 28-4 지상1층 101호,N/A,"""음식이 맛있어요""; ""고기 질이 좋아요""; ""친절해요""; ""매장이 넓어요""; ""특별한 메뉴가 있어요"""
한우부티크 강남점,소고기구이,130,718,서울 서초구 서초대로78길 38 8층,N/A,"""고기 질이 좋아요""; ""음식이 맛있어요""; ""인테리어가 멋져요""; ""직접 잘 구워줘요""; ""친절해요"""
참치스토리 강남역점,생선회,716,620,서울 강남구 강남대로78길 24 2층,N/A,"""음식이 맛있어요""; ""재료가 신선해요""; ""친절해요""; ""매장이 청결해요""; ""양이 많아요"""
춘천숯불닭갈비 강남역점,닭갈비,556,169,서울 강남구 강남대로96길 11-4 2층 춘천숯불닭갈비,4.8,"""음식이 맛있어요""; ""친절해요""; ""고기 질이 좋아요""; ""가성비가 좋아요""; ""단체모임 하기 좋아요"""
놀부부대찌개 강남씨티점,"찌개,전골",819,132,서울 강남구 테헤란로1길 40,4.09,"""음식이 맛있어요""; ""친절해요""; ""양이 많아요""; ""가성비가 좋아요""; ""혼밥하기 좋아요"""
연희동칼국수 강남역점,"칼국수,만두",714,182,서울 서초구 서초대로 411 B1-3호,4.24,"""음식이 맛있어요""; ""재료가 신선해요""; ""혼밥하기 좋아요""; ""친절해요""; ""양이 많아요"""
떠빱,한식,952,369,"서울 강남구 테헤란로4길 46 제지1층 (B1) 145,146호 떠빱",4.83,"""음식이 맛있어요""; ""혼밥하기 좋아요""; ""친절해요""; ""재료가 신선해요""; ""가성비가 좋아요"""
마루심 강남점,"장어,먹장어요리",24,44,서울 강남구 테헤란로8길 32,N/A,"""음식이 맛있어요""; ""재료가 신선해요""; ""인테리어가 멋져요""; ""매장이 넓어요""; ""특별한 메뉴가 있어요"""
