Store Name,Category,Visitor Review Counts,Blog Review Counts,Address,Rating,Review Texts
소보키 강남점,요리주점,3569,2149,서울 강남구 봉은사로18길 80 1층,N/A,"""음식이 맛있어요""; ""술이 다양해요""; ""인테리어가 멋져요""; ""기본 안주가 좋아요""; ""특별한 메뉴가 있어요"""
도른계 강남역점,"치킨,닭강정",1511,1497,서울 강남구 강남대로96길 12 1층 102호,N/A,"""음식이 맛있어요""; ""특별한 메뉴가 있어요""; ""재료가 신선해요""; ""친절해요""; ""인테리어가 멋져요"""
대진도원참치 강남역점,생선회,1181,4109,서울 강남구 테헤란로 113 목화밀라트 지하1층 제비101호,N/A,"""음식이 맛있어요""; ""재료가 신선해요""; ""친절해요""; ""메뉴 구성이 알차요""; ""코스요리가 알차요"""
정월,"카페,디저트",2158,1716,서울 강남구 강남대로102길 46 1층,4.46,
이자카야 신조,이자카야,421,212,서울 강남구 강남대로84길 33 대우 디오빌플러스 B101호,4.35,"""음식이 맛있어요""; ""술이 다양해요""; ""가성비가 좋아요""; ""대화하기 좋아요""; ""친절해요"""
니뽕내뽕 강남역점,중식당,1089,758,"서울 강남구 강남대로98길 8 2,3층",N/A,"""음식이 맛있어요""; ""매장이 넓어요""; ""친절해요""; ""양이 많아요""; ""재료가 신선해요"""
쭈꾸미랩소디 강남점,주꾸미요리,1129,1330,서울 강남구 강남대로98길 12-3 1층 쭈꾸미랩소디,N/A,"""음식이 맛있어요""; ""친절해요""; ""재료가 신선해요""; ""매장이 넓어요""; ""가성비가 좋아요"""
셀렉티드마롱,"카페,디저트",671,563,서울 강남구 테헤란로4길 37 1층 셀렉티드마롱,4.94,"""커피가 맛있어요""; ""디저트가 맛있어요""; ""인테리어가 멋져요""; ""음료가 맛있어요""; ""매장이 청결해요"""
유니네 고깃간 강남역점,"육류,고기요리",1442,3103,서울 강남구 강남대로98길 12 1층,N/A,"""음식이 맛있어요""; ""고기 질이 좋아요""; ""직접 잘 구워줘요""; ""친절해요""; ""특별한 메뉴가 있어요"""
화기애애,"육류,고기요리",1344,1347,서울 강남구 강남대로106길 12 화기애애,4.64,"""음식이 맛있어요""; ""가성비가 좋아요""; ""고기 질이 좋아요""; ""친절해요""; ""단체모임 하기 좋아요"""
낙타브루잉 강남본점,"맥주,호프",375,507,서울 강남구 강남대로106길 14 지하1층,4.21,"""음식이 맛있어요""; ""술이 다양해요""; ""인테리어가 멋져요""; ""대화하기 좋아요""; ""친절해요"""
미엔아이 천등,아시아음식,2017,1249,서울 강남구 봉은사로4길 32 1층,4.71,"""음식이 맛있어요""; ""특별한 메뉴가 있어요""; ""친절해요""; ""매장이 청결해요""; ""가성비가 좋아요"""
라그릴리아 SPC스퀘어점,이탈리아음식,2046,1431,서울 강남구 강남대로 352 SPC스퀘어 3층,N/A,"""음식이 맛있어요""; ""매장이 넓어요""; ""인테리어가 멋져요""; ""친절해요""; ""단체모임 하기 좋아요"""
후추포인트,양식,1811,4019,서울 강남구 봉은사로6길 30 1층,N/A,"""음식이 맛있어요""; ""특별한 메뉴가 있어요""; ""인테리어가 멋져요""; ""친절해요""; ""매장이 청결해요"""
샤브쌈주머니 서울강남점,샤브샤브,3662,811,서울 강남구 테헤란로5길 11,N/A,"""음식이 맛있어요""; ""양이 많아요""; ""가성비가 좋아요""; ""재료가 신선해요""; ""매장이 넓어요"""
낙원타코 강남역점,"멕시코,남미음식",2908,5407,서울 서초구 서초대로73길 7 2층,N/A,"""음식이 맛있어요""; ""매장이 넓어요""; ""양이 많아요""; ""특별한 메뉴가 있어요""; ""친절해요"""
감성타코 강남역점,"멕시코,남미음식",2949,14678,서울 강남구 강남대로 406 지하1층 감성타코,4.41,"""음식이 맛있어요""; ""매장이 넓어요""; ""인테리어가 멋져요""; ""친절해요""; ""특별한 메뉴가 있어요"""
구구당,퓨전음식,4318,7949,서울 강남구 강남대로102길 35 구구당,4.51,"""음식이 맛있어요""; ""특별한 메뉴가 있어요""; ""인테리어가 멋져요""; ""매장이 넓어요""; ""친절해요"""
트리오드,"카페,디저트",1841,2264,서울 강남구 강남대로94길 28 유니언타운 L층,4.56,"""디저트가 맛있어요""; ""커피가 맛있어요""; ""특별한 메뉴가 있어요""; ""인테리어가 멋져요""; ""매장이 청결해요"""
우동명가기리야마본진,"우동,소바",1319,809,서울 강남구 강남대로84길 23 한라클래식 지하1층,4.42,"""음식이 맛있어요""; ""특별한 메뉴가 있어요""; ""재료가 신선해요""; ""친절해요""; ""양이 많아요"""
샤브지오,샤브샤브,68,16,서울 서초구 서초대로77길 3 아라타워 214-1호~219-1호,N/A,"""음식이 맛있어요""; ""재료가 신선해요""; ""매장이 넓어요""; ""친절해요""; ""양이 많아요"""
